vehicleID:ID(VEHICLE-ID)|modelName|modelDetails|vin|registrationPlate|kw:long|fuelType|ownershipType|company|companyGroup|:LABEL
154616|DS3|1,6 Diesel 66kW NAVI|VF7SA9HPKDW580635|F-R 8130|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
151090|C-Zero|ELEKTRO 35kW Automatik 4-Sitzer |VF71NZKZZCU903575|F-DB 9131|35|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;STROM
150356|DS3|1,6 Diesel 66kW NAVI|VF7SA9HPKCW560603|F-R 7273|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
154822|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKDW612913|F-R 7596|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
151338|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKCW590765|B-R 1153|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
154672|DS3|1,6 Diesel 66kW NAVI |VF7SA9HPKDW593638|F-R 8079|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
151159|DS3|1,6 Diesel 66kW NAVI|VF7SA9HPKCW611823|F-R 7920|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
150372|DS3|1,6 Diesel 66kW NAVI|VF7SA9HPKCW561483|F-R 7715|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
150750|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKCW595405|F-R 7826|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
155969|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLDC63236|F-R 8375|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
151359|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKCW599273|B-R 1351|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
151383|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKCW612339|F-R 7937|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
150222|Corsa|1,3 Diesel 70KW NAVI |W0L0SDL68C4198337|F-R 7640|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
151229|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKCW612344|F-R 8032|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
150782|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKCW588551|F-R 7773|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
156264|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKDW647908|F-R 8435|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
153123|Ampera|1,4 HYBRID 111kW NAVI Automatik |1G0R86E42CU124585|F-PS 4641|111|Plug In (Strom, Super)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;PLUG IN (STROM, SUPER)
150225|Corsa|1,3 Diesel 70KW NAVI |W0L0SDL68C4198056|F-R 7728|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
154780|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKDW591814|F-R 8307|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
151337|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKCW590764|B-R 1074|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
150846|Corsa|1.3 Diesel 70KW NAVI|W0L0SDL68D4041647|F-R 7869|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
156266|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKDW645860|F-R 8437|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
150239|Corsa|1,3 Diesel 70KW NAVI |W0L0SDL68C4199069|F-R 7802|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
153406|C-Klasse|220 Diesel 125kW NAVI|WDD2042021G147213|F-R 8292|125|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MERCEDES;DIESEL
154857|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKDW614772|F-R 7917|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
154781|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKDW593637|F-R 8314|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
151780|C-Klasse|200 Diesel 100kW NAVI|WDD2042011F860139|F-R 8167|100|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MERCEDES;DIESEL
150324|DS3|1,6 Diesel 66kW NAVI|VF7SA9HPKCW560599|F-R 7690|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
155941|Focus|1,6 Diesel 85kW NAVI |WF0LXXGCBLDC63245|F-R 8360|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
155960|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLDC63241|F-R 8362|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
154797|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDDG42019|F-R 8349|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
150577|DS3|1,6 Diesel 66kW NAVI|VF7SA9HPKCW580934|F-R 7743|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
151825|C-Zero|ELEKTRO 35kW NAVI Automatik 4-Sitzer |VF71NZKZZCU905651|F-R 8204|35|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;STROM
156308|C-Klasse|200 Diesel 100kW NAVI  |WDD2042011F988148|F-R 8456|100|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MERCEDES;DIESEL
153407|C-Klasse|220 Diesel 125kW NAVI|WDD2042021G152949|F-R 8294|125|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MERCEDES;DIESEL
154854|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKDW614774|F-R 7753|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
150582|DS3|1,6 Diesel 66kW NAVI|VF7SA9HPKCW581857|F-R 7751|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
151828|C-Zero|ELEKTRO 35kW NAVI Automatik 4-Sitzer |VF71NZKZZCU905716|F-R 8231|35|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;STROM
156367|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKDW652621|F-R 8445|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
156515|Aygo|1,0 Super 50kW 3-türig|JTDJG10CX0N750752|F-R 8490|50|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;TOYOTA;SUPER (BENZIN)
154647|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKDW588960|F-R 8315|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
155996|C-Zero|ELEKTRO 35kW NAVI Automatik 4-Sitzer |VF71NZKYZDU900296|F-R 8431|35|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;STROM
150584|DS3|1,6 Diesel 66kW NAVI|VF7SA9HPKCW588088|F-R 7758|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
150574|Corsa|1.3 Diesel 70kW NAVI|W0L0SDL68C4277146|F-R 7804|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
150847|Corsa|1.3 Diesel 70kW NAVI|W0L0SDL68D4036134|F-R 7871|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
155994|C-Zero|ELEKTRO 35kW NAVI Automatik 4-Sitzer |VF71NZKYZDU900307|F-R 8409|35|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;STROM
156391|Focus|ELEKTRO NAVI Automatik|1FADP3R46DL378533|F-R 5414 E|0|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;STROM
151778|C-Klasse|200 Diesel 100kW NAVI|WDD2042011F860100|F-R 8166|100|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MERCEDES;DIESEL
150679|DS3|1,6 Diesel 66kW NAVI|VF7SA9HPKCW580935|F-R 7752|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
154613|DS3|1,6 Diesel 66kW NAVI|VF7SA9HPKDW581621|F-R 8143|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
156569|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKDW687380|F-R 8486|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
154675|DS3|1,6 Diesel 66kW NAVI |VF7SA9HPKDW591817|F-R 8128|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
156612|Aygo|1,0 Super 50kW 3-türig|JTDJG10C20N750552|F-R 8513|50|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;TOYOTA;SUPER (BENZIN)
153125|Ampera|1,4 HYBRID 111kW NAVI Automatik |1G0R86E44CU124913|F-PS 4515|111|Plug In (Strom, Super)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;PLUG IN (STROM, SUPER)
150590|DS3|1,6 Diesel 66kW NAVI|VF7SA9HPKCW613452|F-R 7784|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
150718|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKCW593555|F-R 7816|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
150856|Corsa|1,3 Diesel 70kW NAVI |W0L0SDL68D4037521|F-R 7877|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
156669|Aygo|1,0 Super 50kW 3-türig|JTDJG10C10N750171|F-R 8551|50|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;TOYOTA;SUPER (BENZIN)
156256|Ampera|1,4 HYBRID 111kW NAVI Automatik |1G0R86E41CU106062|F-R 8450|111|Plug In (Strom, Super)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;PLUG IN (STROM, SUPER)
156313|C-Klasse|200 Diesel 100kW NAVI  |WDD2042011F856272|F-R 8449|100|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MERCEDES;DIESEL
150682|DS3|1,6 Diesel 66kW NAVI|VF7SA9HPKCW587025|F-R 7763|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
150784|Caddy|1,6 Diesel 75kW 5-Sitzer Standheizung|WV2ZZZ2KZDX053930|F-R 3357|75|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;VW;DIESEL
150859|Corsa|1.3 Diesel 70kW NAVI|W0L0SDL68D4040885|F-R 7879|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
156261|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKDW646995|F-R 8432|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
156561|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKDW672972|F-R 8477|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
153188|C-Klasse|200 Diesel 100kW NAVI|WDD2042011F868380|F-R 8227|100|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MERCEDES;DIESEL
150717|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKCW593554|F-R 7815|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
154646|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKDW588959|F-R 8072|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
156784|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKEW521672|F-R 8614|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
154685|500|ELEKTRO 51kW Automatik|ZFA31200000752968|F-KT 4079|17|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FIAT;STROM
150343|Astra|1,4 Super 103kW NAVI|W0LPD2EC2CG059269|F-R 8020|103|Super E10|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;SUPER E10
156676|Aygo|1,0 Super 50kW 3-türig|JTDJG10C60N754927|F-R 8559|50|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;TOYOTA;SUPER (BENZIN)
150966|DS3|1,6 Diesel 66kW NAVI|VF7SA9HPKCW595900|F-R 7884|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
154752|C-Klasse|220 Diesel 125kW NAVI|WDD2042021G200137|F-R 8326|125|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MERCEDES;DIESEL
156812|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDEL16946|F-R 8618|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
154725|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKDW593635|F-R 8298|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
156679|Aygo|1,0 Super 50kW 3-türig|JTDJG10C70N750398|F-R 8565|50|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;TOYOTA;SUPER (BENZIN)
151007|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKCW589000|F-R 7767|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
154779|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKDW591816|F-R 8313|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
156938|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKEW532990|F-R 8649|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
154726|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKDW593639|F-R 8299|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
156681|Aygo|1,0 Super 50kW 3-türig|JTDJG10C40N750164|F-R 8567|50|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;TOYOTA;SUPER (BENZIN)
151025|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKCW609702|F-R 7897|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
150841|Corsa|1.3 Diesel  70kW NAVI|W0L0SDL68D4036815|F-R 7867|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
151008|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKCW589001|F-R 7768|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
151027|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKCW609213|F-R 7899|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
156265|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKDW650573|F-R 8436|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
156568|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKDW685950|F-R 8485|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
156683|Aygo|1,0 Super 50kW 3-türig|JTDJG10C30N750902|F-R 8570|50|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;TOYOTA;SUPER (BENZIN)
151053|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKCW609717|F-R 7903|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
154784|500|ELEKTRO 17kW Automatik|ZFA31200000752786|F-KT 4078|17|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FIAT;STROM
156556|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKDW671165|F-R 8468|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
156958|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDEL08604|F-R 5115|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
156760|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLEL57418|F-R 7053|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
153404|C-Klasse|220 Diesel 125kW NAVI|WDD2042021G153323|F-R 8290|125|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MERCEDES;DIESEL
150901|C-Zero|ELEKTRO 35kW Automatik 4-Sitzer |VF71NZKZZCU903334|F-DB 9406|35|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;STROM
154786|500|ELEKTRO 17kW Automatik|ZFA31200000753804|F-KT 4106|17|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FIAT;STROM
156558|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKDW674969|F-R 8473|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
154730|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKDW593640|F-R 8305|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
156685|Aygo|1,0 Super 50kW 3-türig|JTDJG10C70N750479|F-R 8573|50|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;TOYOTA;SUPER (BENZIN)
156686|Aygo|1,0 Super 50kW 3-türig|JTDJG10C60N750943|F-R 5419|50|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;TOYOTA;SUPER (BENZIN)
154611|DS3|1,6 Diesel 66kW NAVI|VF7SA9HPKDW589883|F-R 8145|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
151010|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKCW608687|F-R 7889|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
151073|C-Zero|ELEKTRO 35kW Automatik 4-Sitzer |VF71NZKZZCU902900|F-DB 9402|35|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;STROM
156965|Fiesta|1,6 Diesel 70kW NAVI|WF0DXXGAKDEL08611|F-R 5123|70|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
150350|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKCW560604|F-R 7657|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
154671|DS3|1,6 Diesel 66kW NAVI |VF7SA9HPKDW591812|F-R 8078|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
151066|Astra|1,7 Diesel 81kW NAVI|W0LPD8EK1D8020226|F-R 7964|81|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;OPEL;DIESEL
151074|C-Zero|ELEKTRO 35kW Automatik 4-Sitzer |VF71NZKZZCU902871|F-DB 9401|35|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;STROM
156560|DS3|1,6 Diesel 68kW NAVI |VF7SA9HPKDW672973|F-R 8476|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
154753|C-Klasse|220 Diesel 125kW NAVI|WDD2042021G198053|F-R 8328|125|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MERCEDES;DIESEL
156756|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLEL57422|F-R 7056|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
151055|DS3|1,6 Diesel 68kW |VF7SA9HPKCW609715|F-R 7905|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
151076|C-Zero|ELEKTRO 35kW Automatik 4-Sitzer |VF71NZKZZCU902994|F-DB 9387|35|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;STROM
154832|C-Klasse|220 Diesel 125kW NAVI|WDD2042021G203388|F-R 7250|125|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MERCEDES;DIESEL
157196|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLEY80620|F-R 8710|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
156600|Aygo|1,0 Super 50kW 3-türig|JTDJG10C40N750598|F-R 8496|50|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;TOYOTA;SUPER (BENZIN)
154754|C-Klasse|220 Diesel 125kW NAVI|WDD2042021G197543|F-R 8330|125|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MERCEDES;DIESEL
156763|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLEL57421|F-R 7086|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
151150|DS3|1,6 Diesel 68kW NAVI|VF7SA9HPKCW609708|F-R 7923|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
151086|C-Zero|ELEKTRO 35kW Automatik 4-Sitzer |VF71NZKZZCU903060|F-DB 9135|35|Strom|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;STROM
155959|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLDC63247|F-R 8361|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
156602|Aygo|1,0 Super 50kW 3-türig|JTDJG10C40N750830|F-R 8498|50|Super (Benzin)|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;TOYOTA;SUPER (BENZIN)
154755|C-Klasse|220 Diesel 125kW NAVI|WDD2042021G199337|F-R 8331|125|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MERCEDES;DIESEL
156762|Focus|1,6 Diesel 85kW NAVI|WF0LXXGCBLEL57415|F-R 7018|85|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;FORD;DIESEL
151160|DS3|1,6 Diesel 66kW NAVI|VF7SA9HPKCW611299|F-R 7921|68|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;CITROËN;DIESEL
153193|C-Klasse|200 Diesel 100kW NAVI|WDD2042011F849331|F-R 8218|100|Diesel|Langzeitmiete|Flinkster (Endkd.)|DB Fuhrpark|VEHICLE;AUTO;MERCEDES;DIESEL
